url_length,num_dots,num_hyphens,num_digits,num_subdomains,num_params,domain_age_days,has_ip,has_at_symbol,https,shortened,brand_in_subdomain,host_entropy,tld,is_phishing
53,3,1,1,1,1,676,0,0,1,0,0,3.036,com,0
33,2,1,3,1,0,1753,0,0,1,1,0,2.944,gov,0
26,2,1,1,0,1,790,0,0,1,0,0,2.867,com,0
34,2,0,5,0,0,710,0,0,0,0,0,3.882,org,0
102,7,3,8,4,1,364,0,0,1,0,0,3.256,top,1
48,1,0,1,1,0,584,0,0,1,0,1,2.428,fr,0
21,1,1,1,1,1,1518,0,0,1,0,0,2.901,edu,0
18,2,1,3,0,0,959,0,0,1,0,0,2.797,com,0
22,2,1,0,2,0,1172,0,0,1,0,0,2.755,com,0
54,3,1,3,1,3,3021,0,0,1,0,0,3.42,com,0
61,2,1,2,1,1,948,0,0,1,0,0,3.153,com,0
42,3,0,3,1,0,1000,0,0,1,0,0,2.572,com,0
74,1,1,8,2,1,362,0,0,1,0,1,3.636,tk,1
50,1,0,1,1,1,2912,0,0,1,0,0,2.64,com,0
76,2,1,3,1,0,558,0,0,1,1,0,2.799,net,0
78,1,1,2,2,0,762,0,0,1,1,0,2.312,org,0
41,2,1,1,2,1,1777,0,0,1,0,0,2.206,net,0
43,1,1,4,0,1,2054,0,0,0,0,1,2.297,edu,0
80,2,1,5,1,1,134,0,0,1,0,0,3.704,top,1
61,3,0,1,0,1,1155,0,0,1,0,0,2.462,com,0
120,2,3,6,0,2,16,0,0,0,0,1,3.661,xyz,1
64,6,4,5,1,2,944,0,0,1,0,0,3.326,net,0
40,2,0,0,0,1,1540,0,0,1,0,0,3.588,com,0
89,3,2,5,1,1,568,0,0,0,0,0,3.66,zip,1
47,2,1,2,0,0,1033,0,0,1,0,0,2.794,com,0
48,4,0,1,1,1,609,0,0,1,0,1,3.29,com,0
43,3,3,7,2,1,251,0,0,1,1,0,3.527,info,1
20,1,1,1,3,4,908,0,0,1,0,0,2.314,net,0
47,1,0,1,1,0,1709,0,0,1,0,0,2.782,com,0
77,2,0,1,2,0,924,0,0,1,0,0,4.146,com,0
64,1,0,2,1,0,1122,0,0,1,0,0,2.515,fr,0
52,1,2,1,5,2,1164,0,0,1,0,0,2.518,com,0
36,2,0,1,3,0,956,0,0,1,0,0,2.871,com,0
50,5,1,1,1,0,658,0,0,1,1,0,3.281,com,0
91,3,3,4,1,1,336,0,0,1,0,0,3.221,top,1
54,1,2,0,0,2,1116,0,0,1,0,0,3.269,com,0
74,3,0,3,0,2,1198,0,0,1,1,0,3.757,com,0
45,1,0,1,1,0,1446,0,0,1,0,0,4.24,com,0
12,1,0,3,0,1,764,0,0,1,0,1,2.707,org,0
29,2,2,3,3,1,153,0,1,1,0,0,4.068,com,1
53,1,0,1,3,2,1363,0,0,1,1,0,3.516,fr,0
54,2,0,7,0,2,288,0,1,1,0,1,2.857,click,1
32,1,0,2,1,2,1026,0,0,1,0,0,3.432,org,0
70,3,1,0,4,0,1459,0,0,1,0,0,2.927,org,0
49,1,0,1,0,1,1953,0,0,0,0,0,3.876,net,0
15,2,0,5,2,2,129,0,0,1,0,1,3.029,xyz,1
30,1,0,1,0,0,874,0,0,1,0,0,3.571,org,0
47,1,0,1,2,3,1243,0,0,1,0,0,3.206,org,0
73,4,1,3,1,2,866,0,0,0,0,0,2.744,gov,0
40,5,0,3,2,2,247,0,0,1,0,0,3.336,com,0
53,1,0,2,2,0,1571,0,0,1,0,0,2.753,org,0
31,1,0,4,0,0,548,0,0,0,1,0,2.476,net,0
35,6,1,0,0,2,1725,0,0,0,0,0,3.056,fr,0
45,2,0,2,2,1,652,0,0,1,0,0,3.513,com,0
155,2,1,3,3,3,91,0,0,1,0,0,3.6,info,1
30,3,0,2,0,1,690,0,0,1,0,0,3.411,com,0
62,1,2,1,1,0,767,0,0,0,0,0,3.089,com,0
59,2,0,0,0,1,668,0,0,1,0,0,3.534,com,0
45,1,0,0,0,2,327,0,0,1,0,0,2.56,org,0
60,3,2,2,1,1,1438,0,0,1,0,0,3.087,com,0
62,1,0,0,4,0,1214,0,0,0,1,0,3.849,com,0
76,3,1,1,0,1,576,0,0,1,0,0,2.931,org,0
32,2,2,0,0,0,725,0,1,1,0,0,3.281,net,0
83,3,3,8,3,1,194,0,1,0,0,0,3.602,click,1
53,1,0,3,1,0,2039,0,0,1,0,0,2.645,org,0
48,2,1,3,0,0,2396,0,0,1,0,0,3.437,org,0
22,2,0,3,0,0,1386,0,0,1,0,0,3.246,net,0
55,5,1,4,1,0,2480,0,0,1,0,0,2.42,com,0
54,1,0,3,1,0,1646,0,0,1,0,0,2.998,com,0
82,1,0,7,0,0,1399,0,0,1,1,0,2.995,com,0
82,1,0,3,2,0,1313,0,0,1,0,0,3.488,net,0
60,4,5,7,1,1,561,0,0,1,0,0,3.224,tk,1
22,3,1,3,1,1,798,0,0,1,0,0,3.049,org,0
85,3,1,2,1,3,1290,0,0,1,1,1,3.411,com,0
47,4,1,0,2,1,1833,0,0,1,1,0,2.852,com,0
44,3,0,1,1,0,860,0,0,1,0,0,3.287,com,0
95,4,0,5,4,0,477,0,0,0,0,0,2.5,click,1
88,3,1,2,0,0,1279,0,0,1,0,0,2.786,org,0
76,2,0,1,0,2,1176,0,0,1,0,0,2.759,com,0
34,5,0,5,3,2,530,0,1,1,0,0,3.017,org,0
70,2,1,2,2,0,174,0,1,0,0,0,3.624,info,1
46,1,0,3,3,2,2159,1,0,1,0,0,3.735,fr,0
87,4,0,4,6,3,433,0,0,1,0,0,3.763,click,1
87,1,1,0,2,1,252,0,0,1,0,1,2.591,org,0
36,1,0,2,4,0,1147,0,0,1,0,1,2.345,com,0
58,1,3,1,2,2,1452,0,0,0,0,0,3.224,edu,0
68,3,3,5,1,1,185,0,1,0,1,1,4.501,zip,1
39,1,0,2,1,0,1694,0,0,1,0,0,3.231,com,0
24,1,0,3,0,3,1439,0,0,1,0,0,3.623,fr,0
93,4,1,5,2,2,28,0,0,1,0,0,3.129,com,1
33,3,3,1,0,1,1142,0,0,1,0,0,3.259,com,0
99,2,3,4,0,1,93,1,0,1,1,1,3.904,tk,1
65,2,1,8,1,3,97,0,0,1,1,0,3.248,top,1
64,1,0,1,0,1,956,0,0,1,0,0,2.773,fr,0
37,1,0,2,1,1,392,0,1,0,0,0,2.625,net,0
104,6,1,2,0,2,557,0,0,1,0,0,3.853,click,1
67,1,4,6,1,0,1018,0,0,0,0,0,3.378,com,0
65,3,0,2,2,1,1124,0,0,0,0,0,3.315,com,0
78,2,2,4,3,1,224,0,0,1,0,0,3.278,top,1
52,1,0,3,0,5,1151,0,0,1,0,1,2.562,org,0
14,1,0,3,1,0,414,0,0,1,0,1,2.491,fr,0
46,3,1,1,2,0,1207,0,0,1,0,0,3.109,fr,0
72,1,1,5,1,3,1103,1,0,1,0,0,3.708,com,0
69,3,2,5,2,3,160,0,0,1,0,1,3.021,com,1
56,1,0,3,2,0,1113,0,0,1,0,0,2.928,org,0
59,1,1,1,2,0,2739,0,0,0,1,0,3.416,net,0
26,1,0,1,2,0,988,0,0,1,0,0,2.643,com,0
76,1,0,2,1,0,1057,0,0,1,1,0,3.076,com,0
75,1,0,2,0,1,348,0,0,1,0,0,2.421,net,0
47,8,0,2,1,1,1209,1,0,1,0,0,3.033,edu,0
44,1,0,2,1,1,422,0,0,1,0,0,2.701,fr,0
81,1,0,3,3,0,715,0,0,1,0,0,3.129,org,0
71,1,1,4,4,0,540,0,0,1,0,0,3.642,net,1
36,1,1,1,0,1,2356,0,0,1,0,0,2.923,org,0
71,1,1,4,2,0,2816,0,0,1,0,0,3.051,org,0
47,1,0,1,1,0,871,0,0,1,0,0,3.505,com,0
77,1,1,1,3,0,624,0,0,1,0,0,2.995,org,0
71,1,0,2,1,1,668,0,0,1,0,0,2.259,com,0
52,1,1,2,4,0,1099,0,0,0,0,0,3.076,org,0
82,1,0,4,2,0,2407,0,0,1,0,0,2.541,com,0
27,4,0,1,1,2,1686,0,0,1,0,0,3.058,com,0
51,2,0,4,5,6,83,0,0,1,0,0,3.948,zip,1
39,2,0,4,0,0,2314,0,0,1,0,0,2.458,com,0
119,5,1,5,1,1,199,0,0,1,1,0,3.325,zip,1
13,1,0,2,0,3,788,0,0,1,0,0,2.934,fr,0
79,4,0,9,4,1,414,0,0,1,1,0,3.4,tk,1
34,5,0,5,0,1,461,0,0,1,0,0,2.943,org,0
40,2,0,0,0,1,1141,0,0,1,0,0,3.165,com,0
46,1,1,4,1,3,346,0,0,1,0,0,3.957,xyz,1
74,3,0,0,0,1,1982,0,0,1,0,0,3.208,com,0
102,4,1,0,0,0,932,0,0,1,0,0,2.878,org,0
31,3,0,1,1,1,395,0,0,1,0,0,2.478,com,0
69,3,2,4,3,1,237,0,1,1,0,0,4.066,xyz,1
43,1,0,1,1,0,1023,0,0,1,0,0,3.022,com,0
53,2,0,1,1,1,1979,0,0,1,0,0,2.978,org,0
38,7,1,5,3,0,409,1,0,1,0,0,3.237,tk,1
33,3,0,5,1,2,285,0,0,1,0,0,2.637,com,0
57,1,0,1,2,2,1485,0,0,1,0,0,3.195,gov,0
34,1,0,4,2,0,483,0,0,1,0,0,3.042,com,0
68,1,3,9,2,0,218,0,0,0,0,0,4.141,tk,1
104,4,0,9,1,0,145,0,0,1,0,0,3.577,top,1
51,2,2,1,0,1,537,0,0,1,0,0,3.169,com,0
83,2,0,4,3,0,2780,0,0,1,0,0,2.74,net,0
58,2,2,1,2,2,979,0,0,1,0,0,3.177,com,0
44,2,1,2,3,1,912,0,0,1,0,0,2.7,gov,0
20,3,0,0,2,1,1796,0,0,0,0,0,2.681,org,0
43,1,0,4,3,1,769,0,0,1,0,0,3.452,com,0
47,1,1,1,3,2,2481,0,0,1,0,0,2.476,com,0
68,1,1,3,0,1,1909,0,0,1,0,0,3.03,com,0
52,1,0,4,2,1,407,0,0,1,0,1,3.355,com,0
52,2,0,1,0,1,887,0,0,1,0,0,3.403,com,0
19,2,0,1,0,1,575,0,0,1,0,0,2.71,net,0
109,3,0,5,1,4,302,0,0,1,0,0,2.975,top,1
36,1,0,3,2,1,1610,0,0,1,0,0,3.534,com,0
28,3,0,2,2,1,911,0,0,1,0,0,3.204,fr,0
85,6,0,6,1,1,168,0,0,1,0,0,3.305,tk,1
65,1,2,0,2,0,1319,0,1,1,0,0,3.22,org,0
51,2,2,2,1,0,479,0,0,1,0,0,2.542,com,0
65,2,5,7,6,2,42,0,0,0,0,0,3.36,xyz,1
52,1,3,2,0,1,544,0,0,0,0,0,2.111,org,0
71,4,2,0,2,1,920,0,0,0,0,0,2.461,org,0
37,1,0,0,0,0,1063,1,0,1,0,0,3.087,com,0
48,2,1,0,2,0,2003,0,0,1,0,0,3.821,com,0
14,3,0,1,0,2,1277,0,0,1,0,0,3.582,com,0
73,2,1,4,2,1,1774,0,0,1,0,0,2.62,org,0
114,1,4,3,3,2,27,0,0,0,0,0,3.918,com,1
79,1,0,3,1,0,516,0,0,1,0,0,2.877,fr,0
65,4,1,5,1,1,345,1,0,0,0,0,3.467,xyz,1
43,3,0,1,4,0,1617,0,0,0,0,0,1.79,org,0
32,2,1,4,2,1,1147,0,0,1,0,0,3.125,gov,0
67,1,0,0,1,0,1060,0,0,1,0,0,2.835,com,0
51,4,0,5,0,1,342,0,0,1,0,0,3.039,com,0
41,5,0,3,0,0,919,0,0,0,0,0,2.449,gov,0
54,5,0,6,1,1,255,0,0,1,0,0,4.485,click,1
45,2,1,3,1,2,656,0,0,1,0,0,3.228,org,0
45,2,0,0,1,0,1110,0,0,1,0,0,3.753,com,0
32,1,1,2,2,1,615,1,0,1,0,0,3.223,fr,0
83,1,4,4,1,2,100,0,0,1,0,0,3.539,xyz,1
37,3,1,1,3,1,877,0,0,1,0,0,3.508,com,0
54,3,1,2,1,0,1292,0,0,1,0,0,2.921,com,0
59,4,1,2,0,0,538,0,0,1,0,0,3.092,net,0
18,1,1,2,2,0,277,0,0,1,0,0,2.636,com,0
85,1,0,3,1,0,1171,0,0,0,0,0,3.69,org,0
65,2,0,3,1,1,585,0,0,1,0,0,2.627,com,0
16,1,2,0,0,0,2245,0,0,0,0,0,2.779,com,0
131,4,2,4,2,2,225,0,0,1,1,0,3.797,tk,1
13,1,1,2,0,1,1204,0,0,1,0,0,2.971,com,0
39,1,0,1,0,2,515,0,0,0,0,0,3.241,com,0
41,1,0,4,1,2,233,0,0,1,0,0,2.69,edu,0
33,3,0,2,2,0,719,0,0,1,0,0,3.639,net,0
75,3,0,2,2,1,522,0,0,0,0,0,3.564,com,0
72,1,1,2,0,1,1465,0,0,0,0,0,3.303,edu,0
79,2,1,1,1,1,1765,0,0,0,0,1,2.754,com,0
58,3,2,2,2,1,1417,0,0,1,0,0,2.965,com,0
24,1,0,2,0,1,1096,0,0,0,0,0,4.15,com,0
60,7,4,3,3,2,88,0,0,1,1,0,3.566,xyz,1
48,3,3,4,0,1,402,0,1,1,1,0,3.522,top,1
87,1,0,0,2,4,871,0,0,1,0,0,3.071,fr,0
40,1,0,0,2,1,1285,0,0,1,0,0,3.289,com,0
39,1,1,1,1,0,1061,0,0,1,0,0,1.773,com,0
56,1,0,0,3,2,1030,0,0,1,0,0,3.199,fr,0
36,1,1,3,2,0,835,0,0,1,1,0,2.898,net,0
38,2,1,0,2,2,1756,0,0,1,0,0,3.21,com,0
50,2,0,2,0,1,627,0,0,1,0,0,2.724,fr,0
28,4,1,2,3,2,2257,0,0,1,0,0,2.678,gov,0
29,3,1,1,0,2,638,0,0,1,0,0,2.999,edu,0
92,4,1,2,2,1,1015,0,0,1,1,0,3.569,edu,0
47,2,0,0,2,1,1945,0,0,0,0,0,2.79,com,0
55,2,0,1,1,0,1108,0,0,1,0,0,2.485,fr,0
45,3,2,0,2,0,107,0,0,1,0,0,3.548,fr,0
81,5,2,2,2,2,407,0,0,0,0,1,3.277,top,1
47,1,0,3,0,0,1071,0,0,1,0,0,3.082,gov,0
74,3,1,1,0,2,1770,0,0,1,0,0,3.644,com,0
41,3,3,2,4,0,784,0,0,1,0,0,3.007,net,0
62,2,1,4,1,0,1505,0,0,1,1,0,2.974,com,0
74,2,0,2,2,2,613,0,0,1,0,0,3.253,net,0
40,2,1,0,1,1,2611,0,0,1,0,0,3.039,com,0
68,1,0,3,1,1,692,0,0,1,0,0,2.792,com,0
22,4,1,1,0,0,806,0,0,1,0,0,3.021,fr,0
40,3,1,2,1,0,522,0,0,1,0,0,2.455,net,0
54,3,1,3,0,0,794,0,0,0,0,1,2.415,com,0
15,1,0,2,1,3,317,0,0,0,0,0,3.365,xyz,1
45,1,2,3,2,1,1013,0,0,1,0,0,3.454,com,0
59,1,0,0,3,1,1127,0,0,0,0,0,2.745,net,0
110,3,1,8,3,0,48,0,0,1,1,0,2.726,xyz,1
50,1,0,2,2,0,1064,0,0,1,0,0,3.013,fr,0
44,2,0,3,1,0,1012,0,0,1,0,1,3.258,com,0
18,4,0,2,1,1,1190,0,0,1,0,0,3.469,net,0
12,2,2,2,2,1,935,0,0,1,0,0,3.482,com,0
67,2,0,1,1,0,931,0,0,1,0,0,2.688,fr,0
34,3,1,2,0,1,438,0,0,1,0,0,2.631,com,0
29,1,0,1,0,1,946,0,0,1,0,0,3.516,com,0
35,1,0,2,1,1,1438,0,0,1,0,0,3.218,fr,0
34,3,3,7,1,4,136,1,0,1,0,0,3.83,click,1
15,5,1,6,1,1,282,0,0,1,0,0,3.318,net,1
63,3,1,1,0,0,1284,0,0,1,0,0,3.1,fr,0
116,4,1,0,1,2,228,0,0,1,0,0,3.943,xyz,1
46,2,0,1,2,2,992,0,0,0,0,0,3.232,gov,0
33,4,0,0,1,2,1675,0,0,1,0,0,3.683,com,0
56,2,1,0,1,0,1078,0,0,1,0,0,3.24,net,0
44,1,1,3,1,0,1381,0,0,1,0,0,3.61,com,0
71,2,1,2,3,5,216,0,0,1,0,0,4.118,net,1
70,2,1,0,1,1,2241,0,0,1,0,0,2.823,net,0
117,4,2,4,1,1,555,0,1,1,1,0,2.688,xyz,1
59,2,0,3,0,1,3344,0,0,1,0,0,2.487,com,0
68,4,0,2,1,0,1364,0,0,1,0,0,3.406,fr,0
54,1,1,3,2,0,168,0,0,1,0,0,2.884,info,1
74,1,0,2,1,1,1446,0,0,0,0,0,3.089,com,0
93,4,2,4,2,0,341,0,0,0,0,0,3.777,xyz,1
12,1,1,3,0,2,2092,0,0,1,0,0,2.591,com,0
74,1,0,6,1,2,131,0,0,1,1,0,3.404,xyz,1
77,1,0,2,1,1,695,0,0,1,0,0,3.166,fr,0
71,3,1,3,2,1,844,0,0,1,0,1,2.876,com,0
76,3,0,1,0,4,1356,0,0,1,0,0,2.903,com,0
40,1,0,0,0,0,1390,0,0,1,0,0,3.164,com,0
15,1,1,0,1,0,327,0,0,1,1,1,2.763,net,0
125,2,1,6,0,2,448,0,0,1,0,1,3.178,xyz,1
47,3,0,1,2,0,1251,0,0,1,0,0,2.979,com,0
51,1,0,1,1,4,118,0,0,0,0,0,2.906,com,0
28,1,2,3,1,0,1644,0,0,0,1,0,2.431,net,0
58,1,0,1,0,1,936,0,0,1,0,0,2.613,com,0
36,3,2,2,0,1,1391,0,0,0,0,1,2.738,fr,0
55,2,1,4,0,2,111,1,0,1,1,0,3.378,top,1
63,7,1,1,3,0,759,0,0,1,0,0,3.593,com,0
12,1,1,1,1,1,1364,0,0,1,0,0,2.945,fr,0
83,3,0,2,2,0,1988,0,0,1,0,0,3.458,com,0
60,1,1,1,0,1,3289,0,0,1,0,0,3.545,org,0
76,1,3,2,1,1,139,0,0,1,0,0,3.736,click,1
59,1,1,2,3,1,1087,0,0,0,0,0,2.424,com,0
63,3,0,1,1,1,536,0,0,1,0,0,2.602,com,0
49,3,0,0,2,0,1292,0,0,1,0,0,3.4,fr,0
56,2,0,4,0,2,718,0,0,1,1,0,3.04,com,0
93,2,0,0,1,2,1118,0,0,1,0,0,3.142,com,0
16,2,0,3,0,0,571,0,0,1,0,0,2.884,com,0
83,4,0,0,1,0,235,0,0,1,1,0,2.967,com,0
31,1,2,3,0,0,296,0,0,1,0,1,2.801,gov,0
64,2,1,2,0,1,1396,0,0,1,0,1,3.132,com,0
55,3,0,2,3,2,1007,0,0,1,0,0,2.337,org,0
12,2,0,2,2,1,388,1,0,1,0,0,3.049,org,0
42,1,0,3,2,0,944,0,0,1,0,0,3.319,com,0
85,4,2,4,4,3,256,1,0,1,0,1,3.201,top,1
33,1,0,1,2,2,1926,0,0,1,0,0,3.466,com,0
84,1,1,1,1,1,533,0,0,1,1,0,3.086,gov,0
42,5,0,1,1,0,2031,0,0,1,0,0,3.302,org,0
99,4,2,2,4,3,88,0,0,1,1,0,3.069,xyz,1
86,4,3,4,1,1,38,1,0,1,0,0,3.297,info,1
44,2,0,0,1,0,831,0,0,1,0,0,3.149,com,0
38,2,1,2,1,0,732,0,0,1,0,0,3.206,com,0
108,3,0,4,0,2,163,0,0,1,0,0,3.865,tk,1
62,4,1,1,0,1,1199,0,0,1,0,0,3.819,net,0
56,4,0,4,3,0,162,0,0,1,0,0,4.433,click,1
55,1,0,2,4,0,1669,0,0,1,0,0,2.93,com,0
60,3,0,3,1,0,2203,0,0,1,0,0,2.569,com,0
42,5,1,3,0,1,86,0,0,1,0,1,3.085,com,1
16,1,1,7,1,2,141,0,0,1,0,0,3.608,info,1
42,2,2,2,0,0,1268,0,0,1,0,0,3.587,com,0
45,1,0,3,0,2,889,0,1,1,0,0,3.516,org,0
45,2,0,1,0,0,413,0,0,1,0,0,3.972,com,0
53,1,0,0,0,2,1332,0,0,1,0,0,3.888,com,0
57,1,1,1,2,2,1149,0,0,1,0,0,2.842,net,0
112,2,0,8,3,0,143,1,0,1,1,0,3.794,com,1
71,6,1,2,2,3,746,0,0,1,0,1,3.834,top,1
81,4,2,5,0,1,834,0,0,1,0,0,2.838,com,0
77,3,1,1,5,0,2655,0,0,1,0,0,3.211,fr,0
66,1,1,2,2,0,1802,0,0,1,0,0,3.232,com,0
67,2,4,4,1,2,96,0,1,1,0,0,3.038,xyz,1
35,3,0,0,0,0,1405,0,0,1,0,0,2.605,org,0
71,4,1,4,4,5,217,0,0,0,0,0,3.975,xyz,1
38,3,1,2,4,0,825,0,1,1,0,0,2.744,org,0
63,3,1,3,2,1,203,0,0,1,0,0,2.522,edu,0
88,1,0,3,0,1,1404,0,0,1,0,0,2.938,org,0
47,3,0,2,0,1,1699,0,0,1,0,0,3.146,com,0
85,2,1,6,1,0,102,0,0,1,0,0,3.23,top,1
12,1,0,1,1,2,1379,0,0,1,0,0,2.426,org,0
68,4,1,3,1,1,62,0,0,1,0,0,3.723,tk,1
47,3,0,0,1,0,510,0,0,1,0,0,3.251,com,0
69,7,3,5,0,1,216,0,0,1,0,0,3.151,tk,1
48,2,1,2,1,0,904,0,0,1,0,0,3.282,com,0
57,1,0,3,3,1,1282,0,0,1,0,0,3.31,com,0
38,4,1,1,0,1,634,0,0,1,0,0,3.579,com,0
35,3,2,2,1,2,1849,0,0,1,0,0,2.636,com,0
60,2,1,1,2,2,1135,0,0,1,0,0,3.635,com,0
60,3,1,4,1,0,1169,1,0,1,0,0,2.572,com,0
24,4,2,3,3,2,214,0,0,1,1,0,4.185,click,1
15,1,0,1,2,2,1491,0,0,1,0,0,3.262,com,0
60,2,0,0,1,1,765,0,0,0,0,0,3.179,org,0
65,1,0,4,2,3,297,0,0,1,0,0,2.748,edu,0
61,1,1,2,0,1,1363,0,0,1,0,0,3.022,org,0
78,1,0,1,3,1,1622,0,0,0,0,0,3.581,com,0
40,2,0,1,1,0,709,0,0,0,0,0,3.292,com,0
76,1,2,1,0,1,726,0,0,1,0,0,2.368,org,0
72,3,1,4,0,2,165,0,0,1,0,1,2.413,com,1
85,1,3,12,1,4,183,0,0,0,0,0,3.462,info,1
60,1,1,3,0,0,816,0,0,1,0,0,3.357,com,0
24,1,0,0,2,1,506,0,0,1,0,0,2.934,fr,0
60,2,0,0,2,0,780,0,0,1,0,0,2.581,net,0
48,3,0,2,1,1,456,0,0,1,0,0,3.748,com,0
36,3,2,5,1,1,113,0,0,0,0,0,3.384,tk,1
62,6,3,3,3,3,196,0,0,0,0,0,3.272,info,1
68,1,1,2,1,2,2265,0,0,0,0,0,2.603,org,0
61,3,1,1,1,0,2337,0,0,1,0,0,3.423,org,0
68,2,0,2,1,0,1236,0,0,1,0,0,3.565,net,0
72,1,0,3,0,1,361,0,0,0,0,0,3.218,org,0
84,4,1,1,2,3,515,0,0,1,0,1,2.73,org,0
49,5,2,1,3,3,316,0,0,0,0,0,2.526,org,0
49,5,0,1,2,1,1261,0,0,1,1,0,3.746,net,0
78,4,2,3,2,0,656,0,0,1,0,0,3.051,fr,0
74,1,1,3,2,0,638,0,0,1,0,0,2.366,org,0
66,3,0,0,0,2,1048,0,0,1,0,0,2.489,com,0
20,1,1,2,2,0,316,0,1,1,0,0,3.474,org,0
56,1,0,1,1,3,981,0,0,1,0,0,2.727,com,0
41,2,0,1,3,1,1334,0,0,1,0,0,2.206,fr,0
73,5,1,1,0,1,1181,0,0,1,0,0,3.055,fr,0
35,3,1,1,0,0,684,1,0,1,0,0,3.299,com,0
51,1,1,1,2,0,632,0,0,1,0,1,2.669,edu,0
93,1,1,4,3,4,79,0,0,0,0,0,3.574,net,1
93,3,0,7,5,4,27,0,0,1,0,0,3.754,tk,1
46,1,0,2,0,2,704,0,0,1,0,1,2.044,com,0
12,3,0,3,0,1,1480,0,0,1,0,0,2.088,com,0
23,2,3,1,2,0,1177,0,0,1,0,0,2.527,com,0
108,5,2,10,1,5,592,0,0,0,0,1,4.506,top,1
44,1,0,3,0,1,859,0,0,1,0,0,2.611,com,0
53,1,2,3,4,1,129,1,0,1,0,0,3.528,zip,1
86,1,1,5,0,1,372,0,0,1,0,1,3.468,xyz,1
66,2,2,8,4,2,96,0,0,1,0,0,4.151,tk,1
77,2,1,2,0,0,3549,0,0,1,0,0,2.735,com,0
52,2,1,3,0,0,525,0,0,1,0,0,2.94,net,0
44,1,1,0,3,1,692,0,0,1,0,0,3.487,com,0
57,2,0,1,1,0,774,0,0,1,0,0,2.909,org,0
70,5,0,1,4,1,1761,0,0,1,1,0,3.235,com,0
32,2,0,2,1,0,920,0,0,1,0,0,2.837,com,0
88,3,1,1,2,0,976,0,0,1,0,0,3.4,net,0
61,2,0,1,1,2,524,0,0,1,0,0,3.665,net,0
83,3,1,7,2,3,678,0,0,0,0,0,3.615,click,1
76,2,0,1,0,1,686,0,0,0,0,0,3.033,com,0
52,3,3,9,1,1,299,0,0,1,0,0,3.073,com,1
57,1,2,4,0,0,1013,0,0,1,0,0,3.266,net,0
30,2,0,4,1,3,2053,0,0,1,0,0,3.043,net,0
27,1,0,2,0,0,573,0,0,1,0,0,3.135,com,0
62,3,2,2,1,1,762,0,0,1,0,0,2.833,com,0
80,1,1,1,2,0,1063,0,0,1,0,0,2.986,net,0
59,1,0,0,0,1,608,0,0,1,0,0,3.311,net,0
54,4,0,1,1,2,940,0,0,1,0,0,2.075,com,0
68,2,0,7,3,1,78,0,0,0,0,1,2.935,click,1
45,1,1,5,1,1,416,0,0,1,0,1,3.809,top,1
60,1,0,1,1,1,332,0,0,1,0,0,3.936,com,0
27,3,0,2,3,1,2556,0,0,1,0,0,2.987,org,0
57,2,1,1,1,0,421,0,0,1,0,0,2.898,com,0
19,1,1,2,2,0,1672,0,0,1,0,0,3.35,edu,0
60,1,1,2,2,5,1076,0,0,0,0,0,2.961,edu,0
47,2,2,3,0,0,1629,0,0,1,0,0,3.174,com,0
63,3,0,2,4,0,719,0,0,1,0,0,2.391,edu,0
57,1,1,0,2,2,923,0,0,1,0,0,3.415,net,0
76,3,0,4,1,1,128,0,0,0,0,0,3.817,tk,1
58,1,0,1,2,0,1026,1,0,1,0,0,3.252,com,0
12,2,0,1,1,0,1393,0,0,1,0,0,3.306,fr,0
82,2,0,2,0,0,816,0,0,1,0,0,3.314,com,0
68,2,1,0,0,1,1414,0,0,1,1,0,3.385,fr,0
32,1,1,4,3,0,664,0,0,1,0,0,3.288,fr,0
31,3,2,3,1,0,786,0,0,1,0,0,3.237,com,0
69,3,0,3,2,1,904,0,0,1,0,0,3.531,org,0
50,5,2,4,3,0,586,0,0,1,0,1,2.94,zip,1
81,1,2,1,1,0,929,0,0,1,0,0,3.381,fr,0
58,2,0,0,1,2,698,0,0,1,0,1,3.25,com,0
58,2,0,2,1,1,556,0,0,1,0,0,3.638,edu,0
84,1,0,6,1,0,190,0,0,1,0,0,4.143,info,1
65,1,1,1,1,0,525,0,0,1,0,0,2.494,org,0
44,2,1,1,2,0,1253,0,0,1,0,0,3.154,fr,0
80,8,0,5,4,2,189,0,0,0,0,0,2.684,top,1
61,1,1,2,0,1,875,0,0,1,0,0,2.738,edu,0
46,3,0,1,0,2,2708,0,0,1,0,0,3.195,com,0
61,3,0,1,3,1,1429,0,0,0,0,0,3.946,gov,0
58,1,1,5,4,1,63,0,0,1,0,0,2.849,click,1
42,1,0,2,0,3,897,0,0,1,1,0,3.221,com,0
48,1,0,0,0,0,870,0,0,1,0,0,2.971,fr,0
21,1,0,9,4,0,75,1,0,0,0,1,4.301,info,1
61,2,3,1,0,0,282,0,0,1,0,1,3.813,top,1
73,3,0,2,0,0,590,0,0,1,0,0,3.353,com,0
29,3,0,2,2,1,675,0,0,1,1,0,3.318,com,0
36,3,3,2,0,2,537,0,0,1,0,0,3.916,com,0
85,1,3,3,0,4,125,0,0,1,1,0,3.816,top,1
47,1,0,3,0,0,2444,0,0,1,0,1,2.934,fr,0
46,1,1,2,2,0,881,0,0,1,0,0,3.178,com,0
49,4,0,3,3,2,1323,0,0,1,0,0,2.706,com,0
63,3,0,0,0,3,678,0,0,1,0,0,2.965,com,0
