text_length,word_count,avg_word_length,max_token_length,uppercase_ratio,digit_ratio,punct_ratio,line_count,non_ascii_ratio,zero_width_count,url_count,trigger_keyword_count,role_keyword_count,delimiter_marker_count,has_base64_blob,label,category,target_delta,cs_class,family_l2,technique_l3,conjecture,multi_turn,domain,template_group,obfuscation,language,carrier
317,40,6.925,12,0.1143,0.0252,0.0757,7,0.0915,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1225,0.1519,0.0759,7,0.0,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,leetspeak,en,clinical_prompt
354,39,8.077,56,0.148,0.0395,0.0678,6,0.0,0,0,1,0,0,1,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,base64,en,clinical_prompt
322,40,7.05,12,0.1143,0.0217,0.0932,7,0.0186,6,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
317,40,6.925,12,0.1143,0.0252,0.0757,7,0.0946,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,none,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0696,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.122,0.1487,0.0759,7,0.0,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,leetspeak,en,clinical_prompt
317,40,6.925,12,0.1095,0.1356,0.0757,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,leetspeak,en,clinical_prompt
325,40,7.125,12,0.1143,0.0215,0.1015,7,0.0277,9,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0949,0,0,0,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0759,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1063,0.1424,0.0759,7,0.0,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,leetspeak,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0696,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
317,40,6.925,12,0.1143,0.0252,0.0757,7,0.0631,0,0,0,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
323,40,7.075,12,0.1143,0.0217,0.096,7,0.0217,7,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
323,40,7.075,12,0.1143,0.0217,0.096,7,0.0217,7,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.1108,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1238,0.1329,0.0759,7,0.0,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,leetspeak,en,clinical_prompt
327,40,7.175,13,0.1143,0.0214,0.107,7,0.0336,11,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0538,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
322,40,7.05,13,0.1143,0.0217,0.0932,7,0.0186,6,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0538,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0823,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
317,40,6.925,12,0.1143,0.0252,0.0757,7,0.0568,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0728,0,0,0,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
353,39,8.051,56,0.148,0.0368,0.068,6,0.0,0,0,1,0,0,1,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,base64,en,clinical_prompt
327,40,7.175,13,0.1143,0.0214,0.107,7,0.0336,11,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0854,0,0,0,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
326,40,7.15,13,0.1143,0.0215,0.1043,7,0.0307,10,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
317,40,6.925,12,0.1143,0.0252,0.0757,7,0.0757,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0886,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0696,0,0,0,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0728,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
327,40,7.175,13,0.1143,0.0214,0.107,7,0.0336,11,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0791,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
326,40,7.15,13,0.1143,0.0215,0.1043,7,0.0307,10,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
317,40,6.925,12,0.1143,0.0252,0.0757,7,0.0852,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1143,0.0222,0.0759,7,0.0633,0,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,homoglyph,en,clinical_prompt
316,40,6.9,12,0.1208,0.1424,0.0759,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,leetspeak,en,clinical_prompt
324,40,7.1,12,0.1143,0.0216,0.0988,7,0.0247,8,0,1,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,zero_width,en,clinical_prompt
316,40,6.9,12,0.119,0.1329,0.0759,7,0.0,0,0,0,0,0,0,injection,rule_bypass,delta1,indirect,indirect_context_data,prior_llm_output_injection,,1,medical,24-feedback-loop-poisoning,leetspeak,en,clinical_prompt
206,29,6.069,12,0.2828,0.0388,0.1117,7,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,none,en,clinical_prompt
211,29,6.241,12,0.2847,0.0379,0.1374,7,0.0284,6,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
206,29,6.069,12,0.2828,0.0388,0.1117,7,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,none,en,clinical_prompt
204,29,6.0,12,0.2867,0.0392,0.1127,7,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,none,en,clinical_prompt
209,29,6.172,12,0.2867,0.0383,0.134,7,0.0239,5,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
205,29,6.034,12,0.2847,0.039,0.1122,7,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,none,en,clinical_prompt
204,29,6.0,12,0.2867,0.0392,0.1127,7,0.049,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
204,29,6.0,12,0.2867,0.0392,0.1127,7,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,none,en,clinical_prompt
210,29,6.207,12,0.2847,0.0381,0.1333,7,0.0238,5,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
205,29,6.034,12,0.2847,0.039,0.1122,7,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,none,en,clinical_prompt
205,29,6.034,12,0.2847,0.039,0.1122,7,0.0439,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
208,29,6.138,12,0.2867,0.0385,0.1298,7,0.0192,4,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
208,29,6.138,12,0.2867,0.0385,0.1298,7,0.0192,4,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
205,29,6.034,12,0.2847,0.039,0.1122,7,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,none,en,clinical_prompt
205,29,6.034,12,0.2847,0.039,0.1122,7,0.0439,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
243,28,7.643,56,0.2971,0.0576,0.1029,7,0.0,0,0,1,0,0,1,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,base64,en,clinical_prompt
212,29,6.276,12,0.2847,0.0377,0.1415,7,0.033,7,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
212,29,6.276,12,0.2828,0.0377,0.1368,7,0.0283,6,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
205,29,6.034,12,0.2847,0.039,0.1122,7,0.039,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
212,29,6.276,12,0.2847,0.0377,0.1415,7,0.033,7,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
208,29,6.138,12,0.2789,0.0385,0.1106,7,0.0577,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
205,29,6.034,12,0.2787,0.1463,0.1122,7,0.0,0,0,0,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,leetspeak,en,clinical_prompt
213,29,6.31,13,0.2847,0.0376,0.1455,7,0.0376,8,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
204,29,6.0,12,0.3145,0.1324,0.1127,7,0.0,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,leetspeak,en,clinical_prompt
208,29,6.138,12,0.2789,0.0385,0.1106,7,0.0,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,none,en,clinical_prompt
206,29,6.069,12,0.2828,0.0388,0.1117,7,0.0437,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
242,28,7.607,56,0.2989,0.0579,0.1033,7,0.0,0,0,1,0,0,1,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,base64,en,clinical_prompt
206,29,6.069,12,0.2828,0.0388,0.1117,7,0.0243,0,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
213,29,6.31,12,0.2847,0.0376,0.1455,7,0.0376,8,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
211,29,6.241,12,0.2847,0.0379,0.1374,7,0.0284,6,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
205,29,6.034,12,0.2847,0.039,0.1122,7,0.0488,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
209,29,6.172,13,0.2867,0.0383,0.134,7,0.0239,5,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
204,29,6.0,12,0.2867,0.0392,0.1127,7,0.0294,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
208,29,6.138,12,0.2789,0.0385,0.1106,7,0.0433,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
207,29,6.103,12,0.2867,0.0386,0.1256,7,0.0145,3,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
212,29,6.276,12,0.2847,0.0377,0.1415,7,0.033,7,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
204,29,6.0,12,0.2867,0.0392,0.1127,7,0.0392,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
205,29,6.034,12,0.2847,0.039,0.1122,7,0.0829,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
208,29,6.138,12,0.2913,0.1346,0.1106,7,0.0,0,0,0,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,leetspeak,en,clinical_prompt
212,29,6.276,12,0.2847,0.0377,0.1415,7,0.033,7,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
206,29,6.069,12,0.2828,0.0388,0.1117,7,0.0631,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
211,29,6.241,12,0.2847,0.0379,0.1374,7,0.0284,6,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
204,29,6.0,12,0.2867,0.0392,0.1127,7,0.0588,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
215,29,6.379,12,0.2828,0.0372,0.1488,7,0.0419,9,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
204,29,6.0,12,0.2867,0.0392,0.1127,7,0.0686,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
206,29,6.069,12,0.2828,0.0388,0.1117,7,0.0777,0,0,1,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,homoglyph,en,clinical_prompt
216,29,6.414,12,0.2847,0.037,0.1574,7,0.0509,11,0,2,0,0,0,injection,injection,delta1,indirect,indirect_context_data,agent_to_agent_injection,,1,medical,25-transactional-agent-unauthorized,zero_width,en,clinical_prompt
