char_length,num_words,num_digits,uppercase_ratio,num_exclamation,num_currency,num_free_keywords,num_urgent_keywords,has_url,has_phone,avg_word_length,language,is_spam
124,26,0,0.141,1,0,0,0,0,0,5.41,en,0
52,24,1,0.085,0,0,0,0,1,0,3.85,en,0
116,14,1,0.078,0,0,0,0,0,0,3.79,en,0
204,22,7,0.319,5,3,5,2,1,1,4.98,en,1
82,19,0,0.053,0,0,0,1,0,1,5.02,fr,0
138,13,1,0.021,0,0,0,0,1,0,5.71,en,0
139,12,0,0.007,0,0,0,0,0,0,4.52,fr,0
73,19,2,0.129,0,0,0,0,0,0,5.81,fr,0
69,21,1,0.053,0,0,0,0,0,0,4.15,fr,0
120,35,1,0.083,1,0,0,0,0,0,3.23,en,0
207,30,2,0.457,1,1,1,2,0,1,5.48,en,1
60,23,1,0.053,1,0,0,0,0,1,4.11,en,0
157,22,1,0.025,0,0,0,0,0,1,3.82,fr,0
105,21,6,0.374,3,1,3,5,1,0,5.94,fr,1
118,3,5,0.071,0,0,0,0,0,0,4.11,en,0
175,10,0,0.108,1,0,1,0,0,0,5.7,en,0
96,28,2,0.058,1,0,0,0,1,0,4.01,fr,0
70,18,5,0.461,2,2,1,4,0,1,5.89,fr,1
153,27,0,0.115,0,0,0,0,0,0,5.04,fr,0
96,20,7,0.527,3,2,2,1,1,0,5.45,en,1
70,29,2,0.183,0,0,0,0,0,0,3.42,fr,0
112,19,7,0.385,3,1,2,4,1,1,7.42,fr,1
157,19,2,0.278,1,0,0,1,0,0,5.19,en,0
125,14,1,0.106,0,0,0,1,0,0,6.42,fr,0
170,17,0,0.142,1,0,0,0,0,0,4.85,fr,0
125,42,9,0.267,4,2,2,1,1,1,6.0,fr,1
54,3,1,0.095,0,0,0,1,0,0,5.57,en,0
196,22,5,0.125,6,2,2,1,0,1,4.55,fr,1
75,18,1,0.149,0,0,0,0,0,0,4.23,en,0
112,15,5,0.446,3,1,1,3,1,1,5.56,en,1
173,25,3,0.133,0,0,0,0,0,1,4.53,fr,0
140,20,1,0.127,1,0,0,0,0,0,4.88,en,0
69,36,3,0.032,0,0,0,0,0,0,5.47,fr,0
147,33,3,0.434,0,4,1,1,1,0,5.6,fr,1
54,20,1,0.078,1,0,0,1,0,0,4.63,fr,0
138,25,2,0.08,0,1,0,1,0,0,5.13,en,0
101,20,2,0.062,0,0,1,0,0,0,3.1,fr,0
77,14,6,0.269,5,1,1,1,1,1,4.42,en,1
70,17,2,0.114,0,1,0,0,1,0,4.44,en,0
65,22,0,0.04,0,0,0,0,0,0,4.07,fr,0
65,13,3,0.022,0,0,0,0,0,0,3.8,fr,0
38,7,1,0.051,0,0,0,0,1,1,4.1,fr,0
111,13,2,0.08,0,0,0,0,0,0,5.17,fr,0
137,32,7,0.615,1,0,1,3,0,0,5.67,fr,1
69,20,0,0.077,0,0,0,0,0,0,6.07,en,0
98,16,0,0.037,0,0,0,0,1,0,4.33,en,0
105,5,0,0.126,0,1,0,1,0,0,3.02,en,0
187,20,1,0.137,0,0,0,0,0,0,4.53,fr,0
138,23,4,0.561,3,0,2,1,0,0,4.26,en,1
80,17,3,0.06,0,0,0,0,0,0,4.94,en,0
130,42,4,0.278,3,0,1,2,1,1,5.43,fr,1
141,38,5,0.449,1,0,1,1,1,0,4.21,fr,1
84,22,1,0.138,1,0,0,0,0,0,4.39,fr,0
178,13,0,0.151,0,0,0,0,0,0,4.42,en,0
177,34,10,0.301,4,0,0,4,0,1,3.62,fr,1
136,27,0,0.143,1,0,0,0,0,0,4.62,fr,0
140,19,9,0.416,2,2,2,2,1,0,3.13,fr,1
102,30,7,0.293,4,1,1,4,1,1,5.73,fr,1
73,25,1,0.044,0,0,0,0,1,0,4.29,fr,0
76,6,1,0.075,0,0,0,0,1,0,5.91,fr,0
150,21,0,0.022,0,0,0,0,0,0,4.96,en,0
139,15,3,0.231,0,0,0,0,1,0,4.33,fr,0
87,27,1,0.032,0,0,0,0,0,0,4.51,fr,0
158,17,1,0.048,0,0,0,0,0,0,4.25,en,0
119,14,2,0.078,0,0,0,0,0,0,4.52,fr,0
104,26,8,0.406,2,1,1,1,1,0,6.44,fr,1
137,24,7,0.693,2,2,1,3,1,0,5.66,en,1
52,12,0,0.139,0,0,1,0,0,0,4.1,fr,0
147,26,9,0.219,1,0,5,2,1,1,4.21,en,1
59,14,5,0.069,0,0,0,0,0,0,4.94,fr,0
211,25,10,0.303,4,0,2,1,1,0,6.35,fr,1
87,18,1,0.071,0,1,0,0,0,0,2.97,fr,0
87,10,0,0.007,1,0,0,0,0,0,4.16,en,0
142,40,6,0.283,4,7,2,2,1,0,5.27,en,1
166,29,3,0.53,3,1,5,2,0,1,5.17,en,1
41,17,0,0.042,0,0,0,0,0,1,3.72,fr,0
73,21,0,0.307,0,0,0,0,0,0,5.26,fr,0
41,9,1,0.052,1,0,0,0,0,0,6.12,en,0
6,7,1,0.079,0,0,0,0,0,0,4.59,en,0
107,21,1,0.096,1,0,0,0,1,1,4.2,en,0
219,9,1,0.127,1,0,0,0,1,0,4.33,fr,0
90,19,1,0.114,1,0,0,0,0,0,4.78,en,0
97,14,3,0.011,0,0,0,0,0,0,3.76,fr,0
45,24,0,0.043,0,0,0,0,0,0,4.55,en,0
134,17,7,0.413,2,1,3,3,0,0,4.46,en,1
151,40,9,0.4,3,1,1,4,0,1,6.39,fr,1
36,17,3,0.113,0,0,0,0,0,0,4.04,fr,0
82,16,2,0.056,2,0,0,0,0,0,4.91,en,0
150,23,3,0.009,0,0,0,0,0,0,4.18,en,0
40,15,0,0.083,0,0,1,0,0,0,5.01,en,0
105,21,8,0.47,4,2,1,2,0,1,5.89,en,1
102,27,6,0.556,3,0,3,5,1,0,5.71,en,1
34,18,2,0.216,0,0,0,0,0,0,6.05,fr,0
108,22,2,0.039,0,0,0,0,0,0,3.49,fr,0
160,32,7,0.399,1,1,0,1,1,0,5.39,en,1
79,26,9,0.301,0,1,2,2,1,1,5.02,en,1
169,27,5,0.196,4,1,0,3,1,0,6.24,en,1
12,21,1,0.201,0,0,0,0,1,1,4.8,fr,0
129,15,7,0.573,2,1,0,0,1,0,3.59,en,1
107,13,1,0.302,1,0,0,0,1,0,4.96,fr,0
145,28,4,0.433,0,1,1,3,0,1,7.02,en,1
110,20,6,0.419,0,2,1,1,1,1,4.95,fr,1
171,31,6,0.165,2,1,2,6,1,0,3.48,en,1
128,31,3,0.224,2,2,3,1,0,1,3.17,fr,1
151,30,7,0.536,2,2,1,2,1,0,6.05,fr,1
102,27,11,0.156,1,0,5,1,1,0,3.12,en,1
143,30,5,0.314,1,0,0,3,1,0,5.96,fr,1
129,17,0,0.204,1,0,0,0,0,0,4.03,en,0
36,25,0,0.049,2,0,0,0,0,0,4.64,fr,0
142,19,2,0.249,3,2,0,4,1,1,4.95,fr,1
122,16,3,0.262,4,1,0,3,1,1,4.25,fr,1
119,7,4,0.087,0,0,1,0,0,0,5.55,en,0
53,21,1,0.131,1,0,2,0,0,0,4.63,fr,0
174,13,8,0.543,5,2,0,2,1,0,5.8,fr,1
103,13,2,0.279,0,0,0,1,0,0,5.93,fr,0
157,22,1,0.068,1,0,0,0,0,0,4.87,en,0
119,17,1,0.219,0,0,0,0,0,0,4.01,fr,0
151,18,11,0.51,3,1,5,1,1,0,4.73,en,1
81,16,4,0.186,0,0,0,0,0,0,5.27,fr,0
133,29,13,0.6,4,1,2,5,1,1,4.62,fr,1
123,18,1,0.228,0,0,0,0,0,0,3.38,en,0
100,11,2,0.051,0,0,1,0,1,0,5.86,en,0
119,8,5,0.566,1,1,5,4,1,0,5.45,en,1
146,23,7,0.499,2,3,4,4,1,1,3.84,fr,1
60,12,2,0.052,0,0,0,0,0,1,3.82,fr,0
63,10,1,0.024,0,0,0,0,0,0,2.98,en,0
90,11,1,0.107,0,0,0,0,0,0,4.44,fr,0
34,13,1,0.08,0,0,0,0,0,0,5.33,fr,0
7,14,0,0.11,0,0,0,0,0,0,5.74,en,0
225,36,6,0.406,6,1,3,0,1,0,4.95,fr,1
149,29,5,0.403,4,0,2,1,1,0,5.06,fr,1
143,27,2,0.009,0,0,0,0,0,0,4.3,en,0
129,31,6,0.573,2,1,1,2,1,0,5.39,en,1
45,19,2,0.034,2,0,0,0,0,0,4.81,en,0
59,25,1,0.156,1,0,1,0,0,0,4.01,en,0
185,23,2,0.098,1,0,0,0,0,0,4.47,en,0
57,1,0,0.154,0,0,0,0,0,0,5.02,fr,0
60,14,3,0.126,0,0,0,0,0,0,4.9,en,0
129,14,9,0.552,3,1,2,1,0,1,3.7,fr,1
223,22,6,0.474,3,2,4,3,1,1,4.94,en,1
108,16,11,0.566,3,2,1,2,1,1,3.92,en,1
108,3,7,0.218,1,1,3,2,1,1,6.35,fr,1
127,30,0,0.176,1,0,0,0,0,0,3.68,fr,0
147,31,0,0.016,0,0,0,0,0,0,4.46,en,0
103,17,2,0.128,0,0,1,0,0,1,3.41,fr,0
138,10,1,0.139,0,0,0,1,0,0,4.36,fr,0
10,19,0,0.027,1,0,0,0,0,0,3.96,en,0
84,3,5,0.311,3,0,0,2,0,0,5.44,fr,1
124,16,5,0.621,1,3,3,1,1,0,4.34,en,1
151,10,4,0.441,3,0,2,0,0,1,4.9,fr,1
38,3,0,0.071,0,0,0,0,0,0,4.51,fr,0
83,5,6,0.417,2,0,1,0,0,1,5.39,en,1
116,3,4,0.452,1,3,0,3,1,1,5.09,fr,1
120,29,1,0.015,0,0,0,0,0,0,4.43,fr,0
127,8,1,0.208,0,0,0,0,0,0,6.05,en,0
130,22,4,0.006,1,0,0,0,0,0,4.27,fr,0
107,13,4,0.325,0,1,2,1,1,1,5.49,en,1
49,25,0,0.152,1,0,0,0,0,0,3.76,en,0
133,17,1,0.121,0,0,0,1,0,0,5.32,fr,0
45,8,0,0.018,1,0,0,0,0,0,4.39,fr,0
213,26,1,0.116,1,0,0,0,0,0,4.03,fr,0
59,12,2,0.097,0,0,0,0,0,0,3.4,fr,0
87,16,2,0.012,2,0,0,0,0,0,5.63,fr,0
161,22,9,0.678,2,1,1,4,1,0,4.47,fr,1
114,24,9,0.387,2,1,0,3,1,1,5.09,en,1
208,27,4,0.749,3,3,3,1,1,1,5.26,fr,1
28,7,0,0.049,0,0,0,0,0,1,4.34,en,0
21,13,1,0.204,0,0,1,0,0,0,5.8,fr,0
42,1,3,0.082,1,0,1,0,0,0,5.43,en,0
100,23,0,0.067,0,0,1,0,0,0,4.68,en,0
97,16,0,0.049,0,0,0,0,0,0,6.43,en,0
131,7,4,0.361,4,0,0,5,1,1,6.78,fr,1
37,8,1,0.062,0,0,0,0,0,1,5.31,fr,0
173,23,7,0.321,3,1,3,3,1,0,4.6,fr,1
140,5,0,0.157,0,0,1,0,0,0,5.87,en,0
144,14,1,0.116,0,0,0,0,0,1,3.73,fr,0
191,21,0,0.023,0,0,1,0,0,0,6.67,fr,0
138,6,0,0.082,0,0,0,0,0,0,4.72,fr,0
86,37,7,0.505,5,2,1,5,1,1,5.14,en,1
119,25,2,0.03,0,0,0,0,0,0,2.47,fr,0
112,25,0,0.163,0,0,0,0,0,0,4.28,fr,0
98,15,0,0.22,0,0,0,0,0,0,3.68,en,0
12,16,0,0.178,1,0,0,0,0,0,5.75,fr,0
82,15,0,0.122,0,0,0,0,0,0,4.03,fr,0
5,27,0,0.115,0,0,0,0,1,0,4.76,en,0
152,19,6,0.694,5,0,0,4,1,1,5.79,fr,1
159,26,1,0.031,0,0,0,0,0,0,4.15,fr,0
112,17,1,0.003,0,0,0,0,0,1,3.98,en,0
216,16,0,0.09,0,0,0,0,0,0,3.29,fr,0
142,25,1,0.051,0,0,0,0,0,0,5.41,en,0
174,16,3,0.164,2,4,0,1,1,0,4.93,en,1
5,17,0,0.172,0,0,1,1,0,0,4.95,en,0
117,27,2,0.087,1,0,0,1,0,0,4.95,fr,0
154,13,8,0.251,2,2,3,4,0,0,4.29,fr,1
67,18,2,0.174,0,0,0,0,0,0,4.77,fr,0
95,8,2,0.02,0,0,0,0,0,0,5.07,fr,0
216,27,11,0.459,2,1,3,2,0,1,5.22,fr,1
208,30,10,0.276,3,1,0,0,1,1,5.15,en,1
144,16,1,0.054,0,0,0,0,0,0,4.2,fr,0
165,26,3,0.016,0,0,0,0,0,0,4.29,fr,0
59,25,0,0.161,0,0,0,0,0,0,4.08,fr,0
41,24,0,0.039,1,1,0,0,1,1,2.78,en,0
30,20,0,0.25,0,0,1,0,0,1,5.06,fr,0
137,19,3,0.309,0,0,0,0,1,0,5.1,fr,0
144,21,2,0.113,1,0,0,0,0,0,3.27,fr,0
199,31,3,0.166,1,2,4,0,0,1,4.22,en,1
121,31,1,0.1,1,0,0,0,1,0,4.47,fr,0
77,29,1,0.019,0,0,0,0,0,0,5.1,en,0
108,24,1,0.071,0,0,0,0,0,0,3.26,en,0
109,15,0,0.033,1,0,0,0,0,0,4.1,fr,0
147,14,7,0.13,2,5,1,3,0,0,4.24,fr,1
77,10,0,0.128,0,0,0,1,0,0,5.37,fr,0
145,14,1,0.046,2,0,0,0,0,0,4.9,en,0
132,19,0,0.03,0,0,0,0,0,0,3.82,fr,0
90,6,4,0.042,1,0,0,0,1,0,7.67,en,0
68,25,0,0.131,0,0,0,0,0,0,3.73,fr,0
95,31,2,0.22,4,0,3,3,1,0,5.91,en,1
165,49,9,0.462,1,2,1,2,1,0,5.21,en,1
68,25,10,0.559,4,3,2,3,1,1,4.91,fr,1
83,18,0,0.07,0,0,1,0,0,0,4.39,fr,0
147,16,2,0.034,0,0,0,0,0,1,4.09,fr,0
87,9,1,0.061,3,0,0,0,0,0,4.95,fr,0
133,19,3,0.641,3,3,1,2,1,0,5.82,en,1
103,24,2,0.12,0,0,0,0,0,1,4.74,fr,0
119,20,2,0.057,1,0,0,0,0,0,4.1,fr,0
97,19,1,0.011,0,0,0,0,0,0,5.93,en,0
99,23,3,0.02,0,0,0,0,0,0,4.71,en,0
103,16,1,0.009,0,0,0,0,0,0,4.14,fr,0
59,18,6,0.393,1,1,2,4,0,1,5.48,en,1
99,12,3,0.372,0,0,0,0,0,0,4.99,en,0
64,38,2,0.171,0,0,0,0,0,1,4.98,fr,0
99,14,0,0.21,1,0,0,0,0,0,5.35,fr,0
122,37,4,0.259,1,4,4,1,1,0,4.23,en,1
110,24,0,0.074,1,0,0,0,0,1,3.03,en,0
153,25,8,0.657,2,1,1,0,1,0,4.72,en,1
170,14,0,0.05,1,1,0,0,0,0,3.77,fr,0
38,20,0,0.21,1,0,0,1,0,0,5.32,fr,0
144,22,1,0.018,0,0,1,1,0,0,4.83,en,0
24,21,1,0.052,1,0,0,0,0,0,4.55,fr,0
88,15,0,0.059,1,0,0,0,0,0,4.36,en,0
154,28,4,0.501,2,1,3,0,1,0,5.78,en,1
150,15,0,0.04,2,0,0,0,0,0,6.47,en,0
258,22,5,0.246,5,2,0,3,1,1,7.1,fr,1
77,20,1,0.197,0,0,0,1,0,0,5.33,en,0
24,17,1,0.125,0,0,0,0,0,0,3.96,fr,0
67,16,2,0.183,0,0,0,0,1,0,4.74,fr,0
5,16,1,0.047,0,0,0,0,0,0,6.62,fr,0
90,24,2,0.094,2,0,1,0,0,0,3.98,fr,0
89,15,0,0.136,2,0,0,0,0,1,4.83,en,0
98,9,2,0.087,0,0,1,0,0,0,5.5,fr,0
168,8,0,0.117,1,0,0,0,0,0,3.82,fr,0
180,18,4,0.305,4,3,0,1,1,1,5.26,en,1
146,15,9,0.441,3,0,0,2,0,1,7.11,en,1
149,21,8,0.365,1,1,1,3,1,0,6.06,en,1
69,23,0,0.079,1,0,0,0,0,0,4.55,fr,0
74,20,5,0.27,2,1,4,0,0,0,6.0,fr,1
105,27,3,0.072,0,0,0,0,0,1,5.54,fr,0
116,27,4,0.352,6,0,1,1,0,1,4.53,en,1
98,21,5,0.56,0,0,3,3,0,1,7.06,en,1
89,16,6,0.295,2,1,0,3,1,1,5.87,fr,1
111,14,3,0.051,0,0,0,0,0,0,5.23,en,0
175,31,7,0.273,5,1,2,1,1,0,4.66,en,1
39,6,1,0.362,0,0,1,0,0,0,3.37,fr,0
148,17,1,0.221,0,0,0,0,0,0,5.55,en,0
132,26,5,0.45,7,0,1,2,1,1,3.66,en,1
91,30,6,0.354,4,1,1,1,1,1,4.28,fr,1
48,25,0,0.205,1,0,0,0,0,1,5.2,fr,0
91,16,1,0.155,0,0,0,0,0,0,2.77,fr,0
116,7,0,0.111,1,1,0,0,0,0,3.94,fr,0
74,27,2,0.025,1,0,0,1,0,0,4.34,fr,0
95,17,0,0.219,0,1,0,0,0,0,4.59,fr,0
109,30,6,0.32,3,2,2,2,1,0,3.96,fr,1
80,23,0,0.035,0,0,0,0,0,1,5.11,en,0
72,3,2,0.111,0,1,0,0,1,0,4.0,fr,0
74,14,1,0.407,1,0,0,0,1,0,5.22,en,0
98,29,1,0.1,1,1,0,0,0,0,3.49,en,0
75,11,0,0.174,0,1,0,0,0,0,4.22,fr,0
135,30,4,0.439,2,2,1,0,1,1,4.54,fr,1
74,16,1,0.056,1,0,0,0,0,0,4.28,fr,0
149,12,0,0.133,0,0,1,0,0,0,4.94,fr,0
63,20,2,0.546,4,1,3,3,1,1,4.48,en,1
5,10,2,0.217,0,0,0,0,0,0,5.07,en,0
132,24,7,0.475,4,3,3,5,0,1,4.03,fr,1
124,25,2,0.17,0,0,0,1,0,0,4.19,fr,0
197,18,1,0.259,0,0,0,0,0,0,5.23,en,0
124,39,1,0.153,1,0,0,0,1,0,5.26,en,0
51,23,2,0.035,0,0,0,0,0,0,3.47,fr,0
73,17,2,0.057,2,0,0,0,0,0,4.76,en,0
133,11,2,0.315,2,0,0,0,1,1,4.19,en,1
41,25,6,0.572,2,1,1,1,1,1,4.77,fr,1
53,21,2,0.163,0,1,0,0,0,0,3.97,fr,0
74,20,0,0.205,0,0,0,0,0,0,4.57,fr,0
88,9,2,0.143,0,0,0,0,0,0,5.24,en,0
138,25,9,0.504,3,1,2,0,0,1,5.16,en,1
58,15,0,0.035,0,0,0,0,0,0,3.71,en,0
142,8,2,0.229,1,0,0,0,0,0,3.53,fr,0
201,15,8,0.652,5,1,0,4,1,0,6.12,en,1
104,32,5,0.479,4,0,2,3,1,1,3.82,fr,1
87,10,2,0.172,0,0,0,0,0,0,5.63,fr,0
120,20,0,0.233,2,0,0,0,0,0,4.11,fr,0
134,17,0,0.052,0,0,0,0,0,0,3.86,fr,0
141,34,9,0.307,5,2,2,3,0,0,6.12,en,1
88,18,1,0.092,0,0,0,0,0,0,4.1,en,0
115,39,10,0.243,2,1,2,3,1,1,5.2,fr,1
154,25,8,0.264,1,1,4,2,1,0,4.82,en,1
5,21,2,0.041,0,0,0,0,0,0,5.53,fr,0
73,24,7,0.313,1,3,3,0,1,0,5.49,fr,1
126,20,9,0.39,0,2,4,3,1,1,5.2,fr,1
137,23,5,0.283,1,4,2,3,1,1,6.64,fr,1
76,27,3,0.053,1,0,0,0,0,0,5.62,fr,0
102,23,1,0.078,0,0,0,0,0,0,6.3,en,0
113,26,0,0.055,0,0,0,0,0,0,2.91,en,0
134,11,2,0.217,0,0,0,0,0,0,2.96,fr,0
101,24,7,0.471,7,1,0,1,1,0,4.08,en,1
199,12,11,0.371,8,1,1,3,0,1,5.23,en,1
165,19,6,0.63,2,0,3,0,1,0,6.63,en,1
114,31,6,0.358,2,1,2,5,0,1,6.48,en,1
137,12,2,0.308,0,0,0,0,0,0,4.91,en,0
123,32,6,0.492,3,0,4,5,0,1,5.23,fr,1
148,15,2,0.043,0,0,0,0,0,0,5.08,en,0
61,15,1,0.134,0,0,0,0,0,0,3.88,fr,0
199,12,4,0.181,5,5,0,3,1,0,3.3,fr,1
122,11,2,0.005,0,0,0,0,0,0,5.14,fr,0
101,16,0,0.108,0,0,2,0,0,0,3.15,en,0
145,30,5,0.29,3,2,1,2,1,0,4.89,en,1
33,15,4,0.074,2,0,0,0,0,0,5.58,en,0
48,12,1,0.146,1,0,0,0,0,0,3.31,fr,0
95,29,4,0.091,2,0,0,1,0,0,5.79,en,0
46,22,0,0.004,2,0,0,0,0,0,5.11,fr,0
71,20,1,0.113,0,0,0,0,0,0,3.77,fr,0
103,11,10,0.505,1,2,4,2,1,1,3.76,en,1
112,20,5,0.284,2,3,2,1,1,0,5.96,en,1
89,24,7,0.303,0,3,2,2,0,0,4.13,en,1
93,20,1,0.176,0,0,0,0,0,0,3.65,fr,0
136,5,0,0.142,1,0,0,0,0,0,5.83,fr,0
121,7,2,0.177,0,0,0,0,0,0,3.77,fr,0
168,11,5,0.038,0,0,0,0,0,0,3.92,en,0
91,18,0,0.061,0,0,0,0,0,0,4.58,en,0
147,13,1,0.137,1,0,0,0,0,0,3.1,en,0
202,22,12,0.446,1,1,4,3,0,0,4.15,fr,1
71,14,2,0.115,0,0,1,0,0,0,4.34,en,0
90,14,4,0.397,2,1,1,2,1,0,5.03,fr,1
83,28,6,0.55,1,2,1,2,1,0,5.97,fr,1
82,19,1,0.103,1,0,0,0,0,0,5.47,en,0
108,11,1,0.032,0,0,0,0,0,0,5.0,en,0
82,19,1,0.064,2,0,0,1,0,1,4.83,en,0
129,14,2,0.198,2,0,0,0,0,1,3.02,fr,0
63,45,14,0.337,6,1,1,4,0,1,4.48,fr,1
200,29,2,0.446,4,1,0,2,1,0,3.63,fr,1
102,30,6,0.542,3,3,0,3,0,1,5.38,fr,1
159,30,5,0.231,0,1,1,1,1,1,4.48,fr,1
132,13,1,0.13,1,0,0,0,0,0,4.45,fr,0
79,21,2,0.083,0,0,0,0,0,0,5.6,en,0
72,22,3,0.098,1,0,0,0,0,0,5.04,en,0
168,16,5,0.55,5,1,3,4,1,0,4.91,fr,1
136,19,4,0.181,3,1,6,3,1,1,5.14,en,1
147,23,5,0.387,2,1,2,1,1,0,4.4,en,1
84,1,5,0.067,0,0,0,0,0,0,4.23,en,0
26,23,1,0.065,0,0,0,0,0,0,4.85,fr,0
35,24,1,0.051,1,0,0,0,0,0,5.14,fr,0
112,13,5,0.409,1,0,2,2,0,1,5.15,fr,1
84,16,0,0.211,0,0,0,0,0,0,4.91,fr,0
171,14,0,0.166,1,0,0,0,0,0,5.67,en,0
97,17,1,0.075,0,0,0,1,0,0,3.43,en,0
97,18,1,0.164,0,0,0,0,0,0,2.47,en,0
133,21,4,0.149,0,0,0,0,0,0,4.86,fr,0
88,32,1,0.085,0,0,0,0,0,0,3.94,fr,0
37,8,1,0.197,0,0,0,0,0,0,4.12,en,0
154,15,2,0.114,0,0,0,0,0,0,4.83,fr,0
56,14,0,0.081,0,0,0,0,0,0,4.83,fr,0
30,11,2,0.076,0,0,0,0,0,0,4.03,fr,0
144,43,3,0.415,1,2,1,2,1,0,6.5,en,1
96,32,6,0.366,2,4,3,0,1,0,6.28,en,1
122,8,1,0.012,0,0,0,0,0,0,4.54,fr,0
85,8,1,0.055,0,0,0,0,0,0,4.51,fr,0
172,5,0,0.115,0,1,0,0,0,0,3.31,en,0
105,3,3,0.214,1,0,0,0,0,0,5.1,fr,0
65,11,0,0.114,0,0,0,1,0,0,4.36,fr,0
65,15,4,0.184,0,0,0,0,0,0,3.75,fr,0
189,18,0,0.026,0,0,0,0,0,1,4.96,en,0
188,27,5,0.394,0,2,0,2,1,0,5.09,en,1
185,12,9,0.336,3,1,5,1,1,1,4.99,en,1
104,15,1,0.025,1,0,0,2,0,0,4.09,fr,0
56,22,6,0.444,3,0,1,0,0,1,6.36,en,1
156,11,0,0.022,1,0,0,1,0,0,3.15,fr,0
77,6,1,0.156,0,0,0,0,0,0,5.51,fr,0
188,10,9,0.568,1,0,3,1,1,1,5.06,en,1
90,29,2,0.423,0,0,0,0,0,0,3.72,fr,0
28,16,0,0.241,0,0,0,1,0,0,5.02,en,0
70,26,3,0.124,1,0,0,0,0,0,4.75,en,0
183,41,6,0.423,3,3,3,3,1,0,3.69,en,1
104,25,6,0.359,4,1,0,4,0,1,5.46,en,1
86,19,3,0.162,0,0,0,0,1,0,4.24,fr,0
119,17,0,0.146,1,0,0,0,0,0,4.54,en,0
175,23,8,0.26,0,2,2,3,0,0,5.0,fr,1
52,21,1,0.182,1,0,0,0,0,0,4.84,en,0
5,17,1,0.052,1,0,0,0,0,0,4.16,fr,0
174,23,2,0.345,1,5,4,2,1,0,4.99,en,1
5,28,0,0.076,1,0,0,0,0,0,4.54,fr,0
92,34,4,0.329,2,3,1,0,1,1,5.17,fr,1
137,32,10,0.44,0,1,1,1,1,1,4.72,fr,1
23,17,1,0.207,0,0,0,0,0,0,4.44,fr,0
205,19,6,0.426,0,1,0,2,0,1,3.75,en,1
100,14,1,0.314,0,0,0,0,0,0,4.88,fr,0
226,35,9,0.607,5,3,3,4,1,0,5.92,en,1
75,10,1,0.065,0,0,0,0,0,0,3.99,en,0
195,43,3,0.064,1,0,0,0,0,0,4.98,fr,0
39,28,0,0.012,0,0,0,0,0,0,3.59,en,0
85,12,3,0.362,4,0,2,2,1,1,3.64,fr,1
83,17,1,0.08,1,0,0,0,0,0,5.62,fr,0
64,22,3,0.036,0,0,0,0,0,0,3.86,en,0
98,24,2,0.043,1,0,0,0,1,0,3.9,en,0
117,14,3,0.176,2,0,0,0,0,0,5.19,en,0
30,11,2,0.07,0,0,0,0,0,0,6.51,en,0
145,29,7,0.313,6,3,0,2,1,1,5.1,fr,1
104,13,1,0.12,0,0,0,0,0,0,4.53,fr,0
173,20,9,0.28,1,1,1,2,1,1,6.15,en,1
68,26,0,0.059,1,0,0,0,0,0,3.72,fr,0
126,19,7,0.194,1,0,1,1,1,0,7.87,fr,1
80,28,9,0.476,0,4,3,1,0,0,6.71,en,1
90,15,2,0.192,1,0,0,0,0,1,3.36,fr,0
82,15,0,0.122,0,0,0,0,0,0,4.51,fr,0
73,30,0,0.055,0,0,0,0,0,0,4.67,fr,0
69,15,0,0.064,0,1,0,0,0,0,3.99,fr,0
55,17,1,0.169,0,0,0,0,0,0,5.63,fr,0
123,27,12,0.433,3,3,4,3,1,0,5.16,en,1
107,28,0,0.059,0,2,0,0,0,0,5.6,fr,0
5,6,1,0.042,1,0,0,1,0,0,5.0,fr,0
130,25,6,0.167,2,1,0,2,0,0,6.49,en,1
194,16,1,0.07,0,0,0,0,0,0,4.51,fr,0
84,21,0,0.042,0,0,0,0,0,0,2.58,en,0
158,19,7,0.626,4,0,2,0,1,0,5.61,fr,1
31,20,1,0.078,0,0,0,0,0,0,3.94,en,0
132,29,7,0.381,5,1,0,2,1,1,6.38,en,1
140,20,3,0.037,0,0,0,0,1,0,3.7,en,0
206,25,3,0.329,2,0,4,3,1,0,6.68,en,1
84,20,2,0.094,0,0,0,0,0,0,4.67,fr,0
83,17,0,0.04,0,0,0,0,0,0,6.1,fr,0
62,32,4,0.04,0,0,0,0,0,0,3.75,en,0
57,33,4,0.504,6,1,1,2,1,0,5.86,en,1
101,20,5,0.098,1,0,0,0,0,0,5.11,en,0
187,25,8,0.364,3,1,0,3,1,1,5.8,en,1
161,27,0,0.058,0,0,0,0,0,0,5.3,fr,0
44,13,4,0.425,1,0,0,0,1,0,4.84,en,0
216,23,8,0.81,2,1,3,1,1,0,5.8,fr,1
88,11,6,0.226,1,0,2,1,0,0,3.9,en,1
78,16,2,0.209,1,0,0,0,0,0,5.69,en,0
161,26,5,0.498,2,2,1,1,1,1,4.52,en,1
5,20,1,0.166,0,0,0,0,0,0,3.85,fr,0
171,23,6,0.196,1,0,1,0,1,0,6.05,fr,1
135,33,7,0.288,3,1,2,1,1,1,5.58,en,1
12,30,1,0.153,0,0,0,0,0,0,5.58,fr,0
109,33,6,0.46,5,1,0,2,1,0,5.12,en,1
49,21,0,0.002,0,0,0,0,0,0,3.14,en,0
32,13,0,0.047,0,0,1,0,0,0,3.95,en,0
